Date / Time,City,State,Shape,Duration,Summary,Posted
12/15/07 21:15,Boulder,CO,Light,10 minutes,Seven orange lights in the north sky at night gradually faded away.,3/4/08
12/15/07 21:00,Boulder,CO,Circle,1-2 minutes,"5 large orange circles (looked like fire) that formed circle, then two disappeared and 3 formed a triangle, then disappeared.",1/21/08
12/15/07 18:20,Durango,CO,Light,approx 2 minutes,bright white light slowing moving across night sky.,3/4/08
12/8/07 05:30,Burlington,CO,Flash,5 seconds,"Nearing Burlington, CO predawn on Dec 8, 2007 the entire horizon lit up in a huge semi-circular flash of purple",3/4/08
12/5/07 17:00,Colorado City,CO,Light,10 seconds,Bright halogen colored light.,3/4/08
12/5/07 05:30,Burlington,CO,Flash,5 seconds,An ear-splitting almost explosion-type burst that left the whole horizon a luminous semi-circle of purple,3/4/08
12/3/07 08:00,Boulder,CO,Other,Driving,"""W"" shaped UFO sighting in Colorado. 500 Lights On Object0: Yes",3/4/08
11/29/07 12:34,Aurora,CO,Unknown,1 or 2 minutes,0n Thursday the 29th of November 2007 between 12:34 to 12:37 pm. My friend and I were at 225 and I70 near Fitzsimons.,3/4/08
11/27/07 18:40,Colorado Springs,CO,Light,2 Seconds,Fast moving green dot proceeding from west to east and disappearing into black sky.,11/28/07
11/5/07 22:00,Colorado Springs,CO,Triangle,5 minutes,V shaped  object  spotted in night sky,3/4/08
11/5/07 19:00,Westminster,CO,Other,10 Sec,Light colored spot moving across sky,11/28/07
11/1/07 19:20,Kit Carson,CO,Other,4 seconds,3 yellow haze colored lights almost you could touch them......,11/28/07
10/31/07 20:50,Colorado Springs,CO,Disk,2 Min,"A saucer, flying only about 50 feet in the air, right above the middle of Colorado Springs.  ((NUFORC Note:  Student report.  PD))",11/28/07
10/29/07 05:00,Littleton,CO,Flash,1 minute,"Bright Orange streak in Littleton Colorado sky Oct 2007.  ((NUFORC Note:  Possible high-altitude contrail, perhaps.  PD))",3/31/08
10/25/07 19:36,Denver,CO,Changing,2-3 minutes,"Viewed a silent, grey, shape shifting ufo fly over the nearby Denver Pepsi Center at 9:36pm.",11/28/07
10/15/07 16:00,Aurora,CO,Sphere,22 minutes,Spherical metallic object seen in broad daylight above University Hospital.,11/28/07
10/15/07 07:10,Colorado Springs,CO,Unknown,,A invisible craft with a blue flame[s] behind it.,3/4/08
10/10/07 23:05,Northglenn,CO,Triangle,15 seconds,Hovering triangular shape seen with flashing lights seen in Colorado,11/28/07
10/10/07 22:00,Fleming,CO,Circle,10 minutes,"UFO SPOTTED, FLEMING COLORADO",11/28/07
10/10/07 04:00,Denver,CO,Changing,45 minutes+,Huge lighted cluster in the eastern sky.  ((NUFORC Note:  Sighting of Venus.  PD)),11/28/07
10/9/07 05:50,Loveland,CO,Diamond,:30 minutes,Stationary white starburst light sighted over the Colorado eastern skies at 0515 until 0540.,11/28/07
10/6/07 21:00,Sedalia,CO,Light,5 min.,"Two orange pulsing lights, seemingly connected, and hovering in sky",10/8/07
10/4/07 21:10,Denver/Aurora,CO,Rectangle,10 seconds,"Stealthy object enters atmosphere, conducts surveillance of Denver and Arapahoe counties in Colorado",10/8/07
10/2/07 23:00,Colorado Springs,CO,Triangle,20 mins.,"the second object appreared suddenly, then flickered out as the first object returned the way it had come.",10/8/07
9/30/07 21:45,Loveland,CO,Formation,10 seconds,"3 circular object formation or triangle over Loveland, CO",10/8/07
9/22/07 19:20,San Acacio,CO,Diamond,20-40   Minutes,diamond shape translucent ship over New Mexico,10/8/07
9/22/07 19:15,San Pablo,CO,Diamond,30 min,"Incredibly pure white, bright light, hanging motionless, low in s sky just after sunset Sept. 22. ((NUFORC Note:  Jupiter?  PD))",10/8/07
9/17/07 02:00,Snowmass Village,CO,Light,1 to 2 hours,"Bright white lights bounced around in sky over Colorado Springs for 1 hour approx. on Sept. 17, 2007",10/8/07
9/16/07 01:00,Boulder,CO,Triangle,9 seconds,"A large triangle craft, with about 20 red lights blinking once per second. The craft appeared to be very large, about twice the size of",10/8/07
9/15/07 01:23,Davis,CO,Sphere,,seen green sphere cross sky in a sight ark left to right,10/8/07
9/12/07 09:35,Colordo Springs,CO,,,In flight over Colorado Springs I saw a very bright light surrounded by many smaller lights on 9/12/07 9:35am,10/8/07
9/12/07 03:00,Aurora,CO,Egg,5 mins,Two flashing objects in night sky.,10/8/07
9/10/07 21:39,Loveland,CO,Triangle,30-35 seconds,White triangular lights seen over Loveland Colorado,10/8/07
9/6/07 14:40,Englewood,CO,Cylinder,20 Min. +,In the Englewood  CO. sky was a stationary flat-black cylinder about 500-600 feet above the ground,10/8/07
9/2/07 11:00,Loveland,CO,Triangle,2 minutes,4 Synchronized Lights Flying above Loveland,10/8/07
9/1/07 05:30,Crestone,CO,Triangle,30 minutes,"Triangular lights spotted over Challenger Peak Area from Crestone, Colorado.  ((NUFORC Note:  Sighting of Venus??  PD))",10/8/07
8/25/07 13:00,Almont,CO,Cylinder,2 hours,Both can bee very huge in size.  ((anonymous report)),4/7/17
8/23/07 22:00,Cortez,CO,Other,5 minutes,A football field size bright light with a multicolored beam in the middle,10/8/07
8/21/07 15:40,Denver,CO,Cigar,1 minute,Shiny metallic cigar shape (probably saucer) object travelling above Denver metro area.,10/8/07
8/21/07 09:55,Denver,CO,Rectangle,60 to 90 seconds,Large white rectangular UFO over Denver,10/8/07
8/18/07 00:45,Commerce City,CO,Disk,10 seconds,close encounter,12/12/09
8/17/07 20:39,Zapata Falls,CO,Other,Seconds,Was moving left to right at a high rate of speed.,10/8/07
8/15/07 14:00,Ft. Lupton (near),CO,Other,2-3 minutes,"Very strange, very fast flying object near Boulder Colorado",10/8/07
8/12/07 23:45,Brighton,CO,Light,15 Seconds,Zigzagging Object during meteor shower,10/8/07
8/10/07 05:25,Boulder,CO,Changing,5-7 minutes,"Early morning Boulder, CO UFO sighting with photos",8/14/07
8/5/07 17:30,Denver,CO,Circle,1-2 min.,Circular object flying up and into the clouds before a storm.,8/14/07
8/1/07 20:45,Falcon,CO,Chevron,8 seconds total or less,"Huge crescent shaped object, emerged from a distorted area of the sky.",1/21/08
7/28/07 14:30,Hooper,CO,Disk,1 minute,"Saw two craft in close proximity to each other, stationary at distance of several miles, with photographic confirmation, in daylight.",8/7/07
7/28/07 14:30,Hooper,CO,Disk,25 minutes,Event happened during UFOlympics at UFO Watchtower and I was with Stan Romanek.,8/7/07
7/28/07 14:30,Hooper,CO,Other,3-4 minutes,"2 UFO's spotted over Hooper, Colorado",8/7/07
7/28/07 14:30,Hooper,CO,Disk,3 to 5 min.,Many watch as two UFO’s merge then separate,8/7/07
7/28/07 14:30,Hooper,CO,Disk,2-3 minutes,3 craft sighted by several witnesses in clear daylight conditions.  Timepiece anomoly also occured,8/7/07
7/27/07 00:00,Colorado Springs,CO,Light,10-15 min,while laying in bed a little before midnight a bright red light caught my eye. it was was quite a distance from the window and was  gli,8/7/07
7/22/07 22:12,Wheat Ridge,CO,Triangle,20 minutes,Triangle Bright light formation flying sideways,8/7/07
7/10/07 22:00,Powderhorn,CO,Disk,5 minutes,A close night sky incounter.,7/3/13
7/4/07 22:15,Loveland,CO,Other,30 minutes,Crescent shaped bright object with green and red edges seen through telescope.,10/8/07
6/20/07 22:25,Denver,CO,Circle,+/- 2min.,Two UFO's seen above Denver sky.  ((NUFORC Note:  Space Shuttle w/ ISS??  PD)),8/7/07
6/19/07 22:05,Colorado Springs,CO,Light,10 seconds,2 bright white lights seeming connected flying faster than any plane or military craft;.then disappeared.  ((NUFORC Note:  ISS??  PD)),8/7/07
6/19/07 22:00,Aurora,CO,Unknown,4 minutes,Two fairly bright white lights moving in tandem.  ((NUFORC Note:  Witness addendum states that object was not Space Station.  PD)),8/7/07
6/19/07 10:30,Glenwood Spring,CO,Light,3 minutes,two bright non-blinking lights travelling relatively close to one another just vanishing over the mountain.,8/7/07
6/9/07 12:45,Arvada,CO,Chevron,4 minutes,We thought we were looking at a kite until it started to move strangly.,6/12/07
6/8/07 13:45,Trinidad,CO,Disk,16 Min.,"Shiny object hovering, egg shaped , silver moving back & forth in one spot  for about  14-15 minutes at 1:45pm  then vanished.",1/10/09
5/27/07 21:00,Denver,CO,Triangle,still going on,2  sets of 4 crafts each in V formations completely stationary.,6/12/07
5/20/07 23:54,Denver,CO,Triangle,20 Seconds,Flying object with Triangular shaped aura spotted in Denver,6/12/07
5/10/07 01:00,Boulder,CO,Circle,15 minutes,"Strange formations, bright blue/ red / green lights forming in different locations in Boulder.",6/12/07
5/2/07 20:20,Denver,CO,Oval,30 seconds,Fast moving oval  bright orange/amber domed object at low altitude.,6/12/07
5/1/07 20:38,Parker,CO,Circle,1 minute,Strange lights over eastern Colorado,6/12/07
4/28/07 20:00,Denver,CO,Light,5 seconds,Two lights that appeared connected moving very quickly SW to NE (faster than any commercial plane or military jet) across the sky .,6/12/07
4/20/07 23:00,Fort Collins,CO,Sphere,3 seconds,"Looking towards the mountains (west) from fort collins, co. A large, bright green, spherical object appeared suddenly and proceeded to",4/27/07
4/20/07 23:00,Rifle,CO,Fireball,30 secs,I noticed the ground light-up,4/27/07
4/20/07 22:00,Littleton,CO,Fireball,4 seconds,"On April 20, 2007, at approx. 10:00 PM, blueish fireball descends low near downtown Littleton, CO.  ((NUFORC Note:  Meteor??  PD))",4/27/07
4/17/07 17:25,Denver,CO,Circle,about 1 minute,Daylight sighting of unknown object.,4/27/07
4/15/07 22:00,Gunnison,CO,Light,2 min.,giant bright white light moves autonomously and travels EXTREMELY fast. SILENT!,12/12/09
4/12/07 20:45,Colorado Springs,CO,Triangle,30 sec,Triangular light configuration indicated low flying hover-craft in fog and snow above Powers Blvd.,4/27/07
3/31/07 21:48,Delta,CO,Cross,30 min,Saw a green and red glowing cross in the sky,4/27/07
3/20/07 02:20,Ridgeway,CO,Other,UFO,There were nine or ten of these object flying everywhere and seemed to come from the dull star in the West.,4/27/07
3/20/07 01:00,Fort Collins,CO,Cylinder,10 minutes,On my way to work going North on I-70 from Fort Collins Colorado to Cheyenne Wyoming.Noticed a very bright white light in the dista,4/13/10
3/19/07 11:22,Colorado Springs,CO,Triangle,1 day,"Air Force fired projectiles of some sort at alien craft and hit them directly, causing all of the craft fired upon to hit the ground.",4/27/07
3/15/07 19:00,Delta,CO,Cone,20 minutes,"Spotting two UFO's at night, one landing the other taking off, plus one other on the ground the very next day.",4/27/07
3/13/07 23:00,Englewood,CO,Diamond,5 seconds,"At exactly 10:45 pm,we are going into our building to clean, my husband said stand beside me and we gonna see something in one minute!",4/27/07
3/11/07 19:45,Longmont,CO,Light,5 Minutes,Three stationary red/white lights in eastern sky,6/12/07
3/7/07 18:58,Trinidad,CO,Light,2 min,"I observed a white light at what appeared to be a very high altitude, moving from West to East at an extremely high rate.",3/8/07
2/23/07 07:39,Denver,CO,Unknown,seconds,Strange object behind a weatherman giving forecast.,3/8/07
2/16/07,Denver,CO,Other,,Cracked windshields reported in at least 10 - 15 planes. Pilots reported no debris while in flight. Bad weather in midwest and in/near,2/24/07
2/7/07 20:20,Peyton,CO,Light,45 sec,"Helicopter following light, Peyton Colorado",2/24/07
1/25/07 15:30,Aurora,CO,Light,30 sec.,"2 balls of light ""chasing"" each other at high rate of speed",2/1/07
1/4/07 06:20,Longmont,CO,Formation,35 sec,On the way to work I noticed what looked alot like a band of meterites falling onto the earth but with the exception that they were fly,2/1/07
1/4/07 06:15,Arvada,CO,Cylinder,15 seconds,"Large Cylinder shaped object, going very slow from North to South, below the moom",2/1/07
12/30/06 20:20,Denver,CO,Light,40 mins.,"Colorado Southeastern sky.  ((NUFORC Note:  Possible sighting of the star, Sirius??  PD))",2/1/07
12/21/06 12:00,Morrison,CO,Other,3-5 min,Fuzzy black box hovering mid day on winter solstice at Red Rocks caught on video.,7/5/08
12/16/06 18:45,Denver,CO,Light,1 + hour,"Circling White bursts of light traving northbound in Denver, CO December 16, 2006 (6:45 pm to 8:00 pm) ((Advertising lights???))",2/1/07
12/15/06 15:00,Littleton,CO,Oval,30 - 60 seconds,Black oval / disk shaped craft banks around low white puffy cloud.,4/27/07
12/13/06 05:00,Northglenn,CO,Light,apx. 15 mins,It was apx. 5am Wednesday morning.I work graveyard shift out on the oil fields. My boss and three other employees get a ride to and fro,12/14/06
12/8/06 21:45,Englewood,CO,Triangle,approx. 3-5 sec.,3 lighted triangle thing disappeared to the dark sky in seconds,12/14/06
12/7/06 19:30,Parker,CO,Cigar,30 Seconds,Line Of light,12/14/06
12/6/06 08:00,Denver,CO,Oval,30 seconds,Oval object travelling west over Denver skyline flanked by two jets,2/1/07
11/24/06 22:00,Colorado City,CO,Oval,approx.5 days,Right in front of my house I saw red and blue flashing lights at first I thought it was a plane but then I noticed that it was hovering,2/1/07
11/21/06 23:10,Lakewood,CO,Light,2-3 minutes,Blue light sighted low on Southern horizon moving in very strange and erratic patterns.,12/7/06
11/17/06 05:30,Aspen,CO,Light,30 minutes +,"High object over Colorado moving erraticly, starting and stopping,  zigging and zagging, just before daybreak!",12/7/06
11/13/06 17:00,Littleton,CO,Other,2 MIN,I WAS ON MY WAY HOME WHEN I SAW I FLASHING LIGHTS THAT WOULD LOOK LIKE AN AIRPLANE BUT IT TURNED BACWARDS AND AIRPLANES CAN NOT GO BACK,12/7/06
11/13/06 12:00,Colorado Springs,CO,Other,7 seconds,A calculated experience with another dimension.,12/7/06
11/8/06 21:45,Denver,CO,Triangle,10-15 Seconds,Silent and Triangular shaped craft passes above Denver residence,12/7/06
11/8/06 17:04,Pagosa Springs,CO,Triangle,,triangles over the mountains,2/1/07
11/8/06 00:00,Denver,CO,Formation,30 seconds,4 Bright objects fly in formation over downtown Denver and the Platte River.,12/7/06
11/7/06 19:00,Fort Collins,CO,Rectangle,1 min,Bright blue rectangle ufo pass over,2/1/07
11/4/06 18:30,Durango,CO,Light,approx 2 minutes,bright white light in night sky.,3/4/08
11/4/06 04:48,Thornton,CO,Triangle,1.5 Min,Triangular Shaped Craft with a bright light on each tip,12/7/06
10/19/06 18:50,Boulder,CO,Triangle,1min,"Three people see a illuminated V shaped object fly over them at night, fast, low, silent, making 2 passes.",10/30/06
10/12/06 22:30,Boulder,CO,Triangle,10 seconds,Object appeared for about 10 seconds triangle shape,10/30/06
10/7/06 02:00,Denver,CO,Other,15 to 20 minutes,"Triangle like object appears, lands then dissapears near littleton hospital",10/30/06
10/6/06 22:30,Brighton,CO,Other,15 seconds,Craft with lights hovering over houses at night,10/30/06
10/3/06 19:00,Bailey,CO,Sphere,10-15 minutes,Colorado 10/03/06,10/30/06
10/2/06 17:00,Denver,CO,Chevron,30 secs,My sister and I grew up in a model aviation building/flying family and we both have a keen knowledge of the state of aviation art in fl,10/30/06
10/1/06 23:30,Pueblo West,CO,Light,5 minutes,"4-5 bright whitish-orange lights in Pueblo West, Colorado on 10/1/06 at 11:30 p.m.",12/7/06
10/1/06 23:27,Monument,CO,Other,<10 seconds,"Four bright star-like objects, observed from Monument, CO, 2317 hrs, 10/1/06, traveling SW-NE at high rate of speed, no sound, <10 sec.",10/30/06
10/1/06 23:20,Cripple Creek,CO,Fireball,15 + seconds,Fireball object in Western Sky,10/30/06
10/1/06 23:20,Boulder (foothills of),CO,Sphere,6 seconds,"4 very large bright spherical objects -- one green, the others red or orange -- moving at high speeds upward in linear series",10/30/06
10/1/06 23:20,Silverthorne,CO,Light,10 seconds,"I saw about six lights coming toward our house in a straight line, and one at a time from the furthest away, they went out.",10/30/06
10/1/06 23:20,Sedalia,CO,Formation,30 seconds,"5 bright, totally silent, fast moving lights  viewed in night sky near Deckers, CO on 10/01.",10/30/06
10/1/06 23:20,Grand Junction (15-20 miles,CO,Light,1 minute,6 LIGHTS FLOATING OVER DEBEQUE CANYON,10/30/06
10/1/06 23:17,Cascade,CO,Circle,15 seconds,I was standing on my deck facing east when I saw orange objects fly from north to south. They appeared to maybe be comets but I cannot,10/30/06
10/1/06 23:15,Hartsel,CO,Fireball,1 minute,Several glowing objects gracefully and silently following each other moving south to north in eastern sky 500 to 1000ft  high,10/30/06
10/1/06 23:15,Edwards/Vail (between),CO,Formation,2-3 min.,"Globular formation of 5-7 bright ball lights seen first and last as ""shooting stars"" by driver on I-70 near Vail, Co.",2/24/07
10/1/06 23:15,Denver,CO,Circle,30 sec,"Large bright white light with evenly spaced smaller lights in trail east of Denver moving northeast, as seen by airline pilot at FL380",10/30/06
